"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"68","YAL024C",411.213829433044,0.000101061733531297,0.058807855918878,0.00171850736525245,0.998628830180544,0.998678004614184
"69","YAL025C",4049.68810145059,0.0820177552705466,0.0383191803010821,2.14038386588949,0.0323237573202825,0.0813551857862495
"70","YAL026C",1207.70170580505,0.0135261763142323,0.0324058682700516,0.417398978527994,0.676386601907934,0.782478754075809
"71","YAL027W",394.918529378372,0.192902303166419,0.0633822747239614,3.04347396818015,0.00233863673657273,0.00913394804327265
"72","YAL028W",225.68364777464,-0.0468727169210526,0.0690293895505428,-0.679025516902953,0.497121694165649,0.634676729653242
"73","YAL029C",2024.78756829447,-0.0173224450091248,0.0391158745470312,-0.44284948782871,0.657874605460044,0.769362308582127
"74","YAL030W",576.536594923621,0.0805276061824828,0.0524198927649794,1.5362031842286,0.124488555304724,0.23066247378047
"75","YAL031C",644.289625457681,0.0237123639446006,0.0483844802559993,0.490082022564673,0.624075858805116,0.742724134046668
"76","YAL032C",595.033820602305,-0.0539842651212892,0.0536704937647749,-1.00584625432904,0.314489533266719,0.459264913149992
"77","YAL033W",533.828152081057,0.208940727542321,0.0496847693717573,4.20532751151485,2.60704354612923e-05,0.000167501225808607
"78","YAL034C",379.096019985549,-0.00728755180577941,0.0519346854898331,-0.140321477583725,0.888405995550181,0.932770286031331
"79","YAL034W.A",230.228864300897,0.120989425102312,0.0702393008912319,1.72253173888602,0.0849732384223169,0.171927647845857
"80","YAL035W",8745.01983271275,-0.00670431138504791,0.0165731776782923,-0.404527816885067,0.685824626798338,0.789801674380562
"81","YAL036C",3278.73170145337,0.0416634744632253,0.0268895960648412,1.54942730871667,0.121279033239878,0.225971375169008
"82","YAL037C.A",311.706201182865,0.0234335061609258,0.127955093207388,0.183138518159218,0.854689333714091,0.911985334188777
"83","YAL037W",132.217098373019,0.095295889218489,0.0914564164485421,1.04198144776542,0.297420280360926,0.439504892952289
"84","YAL038W",105220.42056854,0.00482084795282713,0.0406011710798983,0.118736672480217,0.905483981616748,0.942622618205305
"85","YAL039C",2111.45010478175,-0.279680344012529,0.0574720699192326,-4.86636977588545,1.13666759406354e-06,9.53662192629766e-06
"86","YAL040C",1521.58597321492,-0.176123648914677,0.0504781774192135,-3.4891047561404,0.000484641180876745,0.00233831064802298
"87","YAL041W",1356.00133216001,0.027108856902479,0.0328003312121125,0.826481193960269,0.408531181740846,0.554541469108262
"88","YAL042W",6705.95087270493,0.0504291968533614,0.0284651610953719,1.77161115246808,0.0764591271313607,0.159541689847553
"89","YAL043C",1390.50426383738,-0.0113879284165141,0.0431320517496914,-0.264024732294252,0.791760861127168,0.870649819604784
"90","YAL044C",3115.11106920088,0.187145924813475,0.0430184973424827,4.35035941222103,1.35914573107577e-05,9.24031312441643e-05
"91","YAL044W.A",660.143723994374,0.188244197067465,0.0501993781318045,3.7499308571753,0.000176883335646271,0.000945616819678587
"92","YAL046C",639.7236412179,0.0918041051249528,0.0436548690891471,2.10295224886555,0.0354699438345806,0.0871614019364113
"93","YAL047C",414.574289602774,0.152168180632992,0.057865588512512,2.62968345340667,0.00854644058287567,0.0274691532686542
"94","YAL048C",385.812357242045,-0.0629256107440072,0.0629030815890371,-1.0003581566181,0.317137212069243,0.462045802418044
"95","YAL049C",958.18317956172,0.0240066158874826,0.048384005391711,0.496168427833289,0.619775584231956,0.739942187467905
"96","YAL051W",970.440976449804,-0.0230943840315617,0.0466519260891003,-0.495036024610299,0.620574691526767,0.740086722669817
"97","YAL053W",4458.8529181441,-0.034499978372591,0.0458220826594153,-0.752911617505934,0.451503026469282,0.594156973968197
"98","YAL054C",461.656260782954,-0.0662900207081782,0.054888836602876,-1.20771407832508,0.227157260903628,0.360752381003882
"99","YAL055W",413.865442764583,0.123472695724668,0.0559314385992473,2.20757232098675,0.0272741003952279,0.0710157936719147
"100","YAL056W",1477.40994316599,0.041156044124191,0.03084807408157,1.33415279071764,0.182153787740703,0.305842630622145
"101","YAL058W",824.695136377356,0.135797834665903,0.0410745482677593,3.30613093491999,0.000945938735442023,0.00419350727013661
"102","YAL059W",2272.2653610215,0.165759267745125,0.0269550656022016,6.14946630779432,7.77440982967817e-10,1.03035326926802e-08
"103","YAL060W",1625.02275487204,-0.0998489417574124,0.0479271708181896,-2.08334729659271,0.0372195785142182,0.0904781388670654
"104","YAL061W",606.779233183264,-0.213832843050199,0.0880060628975116,-2.42975126951447,0.0151091877915392,0.0443338141081061
"105","YAL062W",560.822080334778,-0.27787908378075,0.0568060018101294,-4.89172050357538,9.9958323844514e-07,8.53417764898917e-06
"106","YAL063C",401.292479431092,0.182258997414152,0.0605974640975497,3.00770007670208,0.0026323278541562,0.0101434288054012
"107","YAL063C.A",15.0462936779597,0.183331451665986,0.370996193579455,0.49415992627084,0.621193238656408,0.74054557148821
"108","YAL064C.A",57.2019454544039,-0.441893778076348,0.139095198889255,-3.17691610929128,0.00148850085988513,0.00619121493277666
"109","YAL064W",3.24869470374286,-0.824201765958641,0.60187695066414,-1.36938582720135,0.170878702119496,0.290686513943879
"110","YAL064W.B",31.1444941110136,-0.514578266151226,0.195416224829024,-2.6332422837533,0.00845739925901066,0.0272105760821902
"111","YAL065C",37.7092936450851,0.0451219648994473,0.181958166171226,0.247979883777168,0.804149971194373,0.878369635693986
"112","YAL067C",106.150661011157,-1.48729360652835,0.109316528272654,-13.6053863951734,3.7199718240385e-42,3.10079230332683e-40
"113","YAL067W.A",0.0818663955718986,0.559815422163132,3.11653965008542,0.179627242075289,0.857445216451201,0.912823997949678
"114","YAL068C",0.607920650746828,2.75270117978987,1.25381148838014,2.19546654764364,0.028130147993111,0.0727959507909961
"115","YAR002C.A",3419.02348376438,-0.0294442438323714,0.0379800042546406,-0.775256464821848,0.438188128883474,0.58207628359757
"116","YAR002W",2012.16261307554,-0.0100834380501434,0.0307733255681108,-0.327668130239146,0.743162602571974,0.833709096301409
"117","YAR003W",875.288366951232,-0.0778418424043929,0.0574760115008942,-1.35433618951068,0.175629145357507,0.297330259940211
"118","YAR007C",1489.93624988724,-0.175496397052952,0.0359904717786077,-4.87619051321427,1.08154158577713e-06,9.15984752125415e-06
"119","YAR008W",693.327236159246,0.10030414861313,0.0428940046156273,2.33841884225906,0.0193655312299257,0.0540681535220712
"120","YAR009C",3879.79372073576,-0.0437166711971964,0.0451510337933311,-0.968231899125497,0.332928567116884,0.479184065528068
"121","YAR010C",1824.42846222338,-0.0597303401233284,0.0406087087964394,-1.47087513722095,0.141324887632699,0.253749294708063
"122","YAR014C",2708.32168646621,-0.00440679713981397,0.0287001086547302,-0.153546357361531,0.877967435816018,0.926061223092653
"123","YAR015W",9982.70824823239,0.146193892699376,0.0320131789286571,4.56667839907982,4.95513340278369e-06,3.71928555765814e-05
"124","YAR018C",785.608193394887,-0.129800959781705,0.0714517020761717,-1.816625160914,0.0692745281115512,0.147861905521118
"125","YAR019C",468.226744218035,-0.102496618312049,0.0576083483991227,-1.77919730664609,0.0752074197984653,0.157500497330009
"126","YAR020C",44.0248680669889,-0.332905572592813,0.166464945899699,-1.99985390794168,0.0455160415040306,0.106047856906228
"127","YAR023C",149.700075937611,-0.0495678601515916,0.0938419577604801,-0.528205733709301,0.597356550233588,0.724536424608421
"128","YAR027W",1677.00009553537,0.065106707203559,0.051040634944934,1.27558576169361,0.202101989931719,0.331602203112521
"129","YAR028W",630.222597306719,0.133877632618061,0.0531027348620368,2.52110617213748,0.0116986547907857,0.0357161340239168
"130","YAR029W",103.895856957187,-0.131607009903493,0.112769904667224,-1.16704018055044,0.243194143398637,0.380028341990717
"131","YAR031W",483.082996274952,-0.0903433045172751,0.0508730903245653,-1.77585642902552,0.0757565840505384,0.158337205023862
"132","YAR033W",391.757164454421,0.118540288713523,0.0779195306263125,1.52131677078524,0.128180363657456,0.235781228595181
"133","YAR035C.A",1.27968994415714,1.08214837866952,0.945021969877046,1.14510393743578,0.252166104639847,0.390262784817808
"134","YAR035W",143.044214010345,0.107997408165458,0.0900985450728577,1.19865873614415,0.230660669191988,0.364793738391102
"135","YAR042W",1560.03506939997,-0.182487847339489,0.0510617964269036,-3.57386265484658,0.000351753486757449,0.00175876743378725
"136","YAR050W",138.816792951416,3.92886738626688,0.156498910387025,25.1047587267585,4.41250855338607e-139,1.55295787142782e-136
"137","YAR061W",40.1553735339004,4.73352987096746,0.368882938564817,12.8320650702465,1.08434865433762e-37,7.63260969469871e-36
"138","YAR064W",42.9706140594169,8.90815402766307,0.840169120702656,10.6028105629649,2.8915723850302e-26,1.36702321337062e-24
"139","YAR066W",245.648790644665,0.466606048388611,0.0848951854891071,5.4962604263169,3.87929498150793e-08,4.02874323079554e-07
"140","YAR068W",257.496728609222,0.491378143229114,0.0889883521065124,5.52182540295803,3.35495783788163e-08,3.52465305190384e-07
"141","YAR071W",608.346825807882,11.7687528031606,0.836657547268702,14.0663917293045,6.11087292769572e-45,5.53033999956463e-43
"142","YBL001C",1914.33850384124,-0.375441302452887,0.0541912065697612,-6.92808531527299,4.26574479223215e-12,7.59086889291874e-11
"143","YBL002W",13333.67974056,0.232695307058657,0.0537847113825239,4.32642104191463,1.515516096599e-05,0.000101811182099201
"144","YBL003C",13565.0404160284,0.274870632098832,0.0413492228684286,6.64754046221034,2.98031072509226e-11,4.79194630544656e-10
"145","YBL004W",1201.09643859783,-0.108017322374932,0.0714990138309597,-1.51075261863486,0.130851490666251,0.23931006639096
"146","YBL005W",1319.88375018779,-0.150163567345144,0.0496523709704366,-3.02429802263728,0.00249210812674734,0.00967371628856886
"147","YBL005W.A",0,NA,NA,NA,NA,NA
"148","YBL005W.B",3012.35579134898,-0.120847385498874,0.0599856656307191,-2.01460439303665,0.0439461168214454,0.103110611134762
"149","YBL006C",1979.1022278463,-0.0867739721219438,0.0624193416410604,-1.39017762508508,0.164474946095988,0.282447488077551
"150","YBL007C",3452.92749884853,0.0219982319515735,0.0379835497636524,0.57915155609348,0.562486915067418,0.692585929436753
"151","YBL008W",662.053637234936,0.0892237262604473,0.0630163409321293,1.415882371789,0.156809947015973,0.273510741835404
"152","YBL008W.A",2.7464470995581,-2.08565704456821,0.756408815971806,-2.75731456393543,0.00582782578538514,0.0198597505919391
"153","YBL009W",935.001098865781,0.0200733280944007,0.0375060116674556,0.535202950193143,0.59250952649112,0.719720873365543
"154","YBL010C",427.339082330455,0.0816352682339716,0.0562107803219442,1.45230626165319,0.146416467186402,0.260254859603215
"155","YBL011W",2050.61957936815,-0.0860329877314625,0.0299375103861543,-2.87375224665481,0.00405627020038766,0.0145360802395261
"156","YBL013W",116.281530545322,0.0568888306175967,0.115828785631474,0.491145878008223,0.62332327497935,0.742386637261411
"157","YBL014C",1229.42248463974,0.0334797301787167,0.033253883953928,1.00679157433464,0.314034944468755,0.458918425192518
"158","YBL015W",632.472051359995,-0.139054798078078,0.0704760220462933,-1.97307955302497,0.048486499435363,0.111735894479092
"159","YBL016W",1700.98928453875,0.267336343166929,0.0370805902953399,7.20960321930275,5.61151476295524e-13,1.1109045632288e-11
"160","YBL017C",2754.09586553976,0.138095936673076,0.0237360259924998,5.81798893870072,5.95598421059816e-09,6.98097730702188e-08
"161","YBL018C",814.414172498603,0.118244863599722,0.0466266384596051,2.53599374748328,0.0112128736082388,0.0344321639884601
"162","YBL019W",449.61913062445,0.0388682857178685,0.064311143259786,0.604378708692199,0.545591887888909,0.676914337989862
"163","YBL020W",1490.61277339196,0.0992436325230432,0.0422328277671603,2.34991682466059,0.0187776065476887,0.0526354590617733
"164","YBL021C",348.254504771312,-0.0989302961042966,0.0571237462095865,-1.73185938718589,0.0832986012880542,0.169568328778864
"165","YBL022C",2545.32911542504,-0.118378738293316,0.0383229067738313,-3.08898119320508,0.00200844152580787,0.00798711680225542
"166","YBL023C",1079.78245686987,0.0773417066501074,0.0330924747362338,2.33713879867147,0.0194319681850425,0.0541908240834625
"167","YBL024W",3769.934817361,0.0984926632550848,0.0223214008333244,4.4124767970674,1.0219474966841e-05,7.12999712719577e-05
"168","YBL025W",413.793329274408,0.0985401987932623,0.06704842206289,1.46968706736802,0.141646526939588,0.25412935377012
"169","YBL026W",1236.01830322259,0.149808903508533,0.0410163652703461,3.65241782203558,0.000259782744329214,0.00133581467964738
"170","YBL027W",35581.9782212494,0.176373068591146,0.0256280046536155,6.88204450463386,5.89995732002328e-12,1.03166467607988e-10
"171","YBL028C",2351.4869121042,0.198473615883204,0.0290393531537146,6.83464314210511,8.22094136044832e-12,1.39999095479678e-10
"172","YBL029C.A",606.249475646651,0.269563538154632,0.0430124628815913,6.26710306956177,3.67826704234179e-10,5.08773399852298e-09
"173","YBL029W",504.836246571438,0.0428688702740757,0.0488705595177645,0.877192131563233,0.380382289156296,0.526600044100772
"174","YBL030C",3851.21487180411,-0.0638350216543535,0.0525835490198702,-1.21397324532491,0.224757940983169,0.358379450321766
"175","YBL031W",354.760331758934,0.265552111814665,0.0553745461447959,4.79556276850173,1.62218763275634e-06,1.33288698489123e-05
"176","YBL032W",2804.66587365678,0.0972884336873653,0.0388219997655343,2.50601293789448,0.012210115191636,0.0369737670654532
"177","YBL033C",1425.59336369019,-0.172634789058577,0.0378741722278469,-4.55811385183614,5.16150570562262e-06,3.8675333540777e-05
"178","YBL034C",400.888258527959,-0.100183231468768,0.0526954338984007,-1.90117480884446,0.0572791195269724,0.127409839256801
"179","YBL035C",697.562301316271,0.1560858330541,0.0477030493563056,3.2720305129397,0.00106778051415631,0.00464906498775274
"180","YBL036C",1604.9904616334,0.116108848763708,0.0344991754768245,3.36555431134017,0.00076390027017613,0.00349913825854359
"181","YBL037W",699.428260882453,-0.0806267558804295,0.0410311035000774,-1.96501553706147,0.049412439303738,0.113292726380449
"182","YBL038W",990.554226181927,0.0325077632530482,0.0438398634189321,0.741511508427964,0.458383356492727,0.599351612669025
"183","YBL039C",7472.33710638121,0.125031436773742,0.0186742910121035,6.69537797674377,2.15114883148044e-11,3.53044762886751e-10
"184","YBL039W.B",347.782352888317,0.0390771373539841,0.0597294893552957,0.654235249217302,0.512960255074806,0.649141673171972
"185","YBL040C",1804.94426662157,0.0951678676265413,0.0335319708898948,2.83812329251488,0.00453796501341176,0.0160334681316026
"186","YBL041W",5722.65160709956,-0.176999584110495,0.0346075104990399,-5.11448473346285,3.14598531490071e-07,2.89677572236861e-06
"187","YBL042C",3494.63275382872,0.103283101581625,0.0505882323293989,2.04164282533357,0.041186973992625,0.0977592657337127
"188","YBL043W",50.1902530743027,-0.0978089450420102,0.14674657044772,-0.666516053789861,0.505081305890803,0.641863605379787
"189","YBL044W",23.2293047336731,0.602597962859935,0.226829008312216,2.65661771985748,0.00789288886452574,0.0256417697214208
"190","YBL045C",2380.8022358443,0.088894639694867,0.0508456672316119,1.74832280772194,0.0804081460310374,0.165653855319227
"191","YBL046W",1094.14256235094,0.0542996042328962,0.0336860728869565,1.61193037891696,0.106977090629826,0.205438092456719
"192","YBL047C",2802.64115807172,-0.00870449792424558,0.0378091013706204,-0.230222290631044,0.817919041604153,0.88818615692144
"193","YBL048W",80.4838304388586,-0.221255179745062,0.130584228627798,-1.69434840692517,0.0901990971974258,0.180277487185076
"194","YBL049W",157.050323544934,0.0443649989866819,0.0904968622580417,0.490237980408427,0.623965507829758,0.742724134046668
"195","YBL050W",1843.12775630396,0.0165633128482989,0.031779217551662,0.521199517306324,0.60222779038107,0.727214706724356
"196","YBL051C",1624.72649432226,-0.0315142424478221,0.0509163670951776,-0.618941300130717,0.535955029648116,0.669011094027598
"197","YBL052C",1025.64587979068,0.0968535221689521,0.0347277864519095,2.78893451222621,0.00528817569448237,0.0182664084103303
"198","YBL054W",2261.78168268467,-0.00219638211791234,0.0482948665415441,-0.0454785834437076,0.963725845169015,0.978868563274925
"199","YBL055C",1603.75482738716,0.151875187152638,0.0315934148839817,4.8071785753569,1.53075249452353e-06,1.25939182503982e-05
"200","YBL056W",3373.45704160839,0.0540162588655378,0.0245288505249729,2.20215206621866,0.0276545686815114,0.0717998740153175
"201","YBL057C",1139.46560804859,0.165939258446028,0.0360361052886395,4.6048055725473,4.12851394420288e-06,3.14352594189005e-05
"202","YBL058W",3815.35500342041,-0.0605891505912602,0.0236300878878727,-2.56406793232264,0.0103453294250628,0.0321105643840142
"203","YBL059C.A",472.132081044802,0.103916114244661,0.0601197776493657,1.72848467355829,0.0839013664760676,0.170549086126763
"204","YBL059W",262.768959758813,-0.073036936473874,0.0729492111452295,-1.00120255349259,0.316728892305389,0.461683739704243
"205","YBL060W",908.253548816209,0.00944511257384116,0.0432024058375641,0.218624689776622,0.826942418363989,0.894583370958994
"206","YBL061C",2350.30439765025,-0.0914338787254527,0.0263693184237673,-3.46743428313419,0.000525452206925881,0.00251986353586333
"207","YBL063W",456.568076859278,0.0890534824128898,0.0535279705882006,1.66368127605645,0.0961761400055086,0.189687374512733
"208","YBL064C",1010.20495671924,-0.430019674270592,0.0491361281675055,-8.75159867714141,2.10351298290287e-18,6.37595920894243e-17
"209","YBL066C",480.135119896077,-0.23610974643161,0.0549454221571231,-4.29716866596139,1.72993564203262e-05,0.000114635379626325
"210","YBL067C",1580.98184618188,0.0504313424732268,0.031535386785702,1.59919847553898,0.109776508969508,0.209652101362362
"211","YBL068W",1837.62145301011,0.0128596897842334,0.0329469617847147,0.390314890588772,0.69630371369272,0.798610740636287
"212","YBL069W",1005.82310623802,0.0454655844631876,0.0503733062210546,0.902572967191586,0.36675257911662,0.514135337177204
"213","YBL071C",363.236711930094,0.184467785286651,0.055045975573873,3.35115843371857,0.000804742467968958,0.00365189364941501
"214","YBL071C.B",4.82332075323007,-0.651342547069897,0.536287610525895,-1.21453961323324,0.224541732488027,0.358124842727002
"215","YBL071W.A",279.32781071754,0.189195980078693,0.0676454413126524,2.79687701650497,0.00515991701959014,0.0178623356934992
"216","YBL072C",37782.2420856541,0.230331293875865,0.0243594099109227,9.4555366783571,3.21369113004075e-21,1.16335618907475e-19
"217","YBL074C",234.826430913306,-0.0494242885045751,0.0821059268452623,-0.601957622349488,0.547202346379815,0.678248261458839
"218","YBL075C",758.351771881076,-0.945184751831623,0.0801800094108523,-11.7882843713372,4.48585981052763e-32,2.63128906478635e-30
"219","YBL076C",9639.6820589031,0.0759352616736609,0.0269952419004208,2.81291280714462,0.00490949616751238,0.0171170380964177
"220","YBL078C",302.080948521629,-0.406806398668747,0.08691956848605,-4.68026252033266,2.8650781170332e-06,2.26312591912785e-05
"221","YBL079W",1379.00760951264,-0.01291100856946,0.0391386633757676,-0.329878627829015,0.741491672931714,0.832801390202539
"222","YBL080C",354.367156665394,0.0450137587692728,0.0785066170050936,0.573375347027783,0.566390578806899,0.695769694927614
"223","YBL081W",1285.92107892899,0.0549663897309379,0.0349860114862123,1.57109620090874,0.116160304934857,0.218685150598015
"224","YBL082C",1443.42959215018,-0.0487596529428621,0.0506212118395491,-0.963225714497168,0.335434263232984,0.481308280312787
"225","YBL084C",696.30283453399,0.110769415830617,0.0401708579679614,2.75745705802355,0.0058252864029653,0.0198597505919391
"226","YBL085W",1983.53837151992,0.0530948474823882,0.0277778663550405,1.91140841430227,0.0559521162243386,0.125028802921053
"227","YBL086C",710.759796234331,-0.115249372301838,0.0439275174456919,-2.62362589564326,0.00869992856410409,0.0278494428770083
"228","YBL087C",18180.383177436,0.244296506203153,0.0248882993753555,9.81571711746028,9.63504602528682e-23,3.79118115342807e-21
"229","YBL088C",598.608095165526,0.0139420049557871,0.0499934627391305,0.27887656089232,0.780339556905904,0.862129594174905
"230","YBL089W",673.690337598429,0.131859229765618,0.0520466797591055,2.53348014466858,0.0112936138225604,0.0346465102014141
"231","YBL090W",802.536402470089,-0.015349513674811,0.0441147411213877,-0.347945228389184,0.727881317624166,0.822739250923001
"232","YBL091C",4858.97917286185,0.0452457184212149,0.0341198490793679,1.32608202093645,0.184812530712545,0.309533855455633
"233","YBL091C.A",515.962397691181,0.0718674662022302,0.056797111535803,1.26533663876423,0.205750677886197,0.335774545776206
"234","YBL092W",50014.9253491462,0.231541398325725,0.0343704112689672,6.73664904716406,1.62081024903781e-11,2.68791437896715e-10
"235","YBL093C",2631.53009094972,0.00512583505712561,0.0448028062844674,0.114408794497828,0.90891374277285,0.944548648370407
"236","YBL095W",420.94129471752,0.0584262781832304,0.055607859317584,1.0506838223991,0.293403828506057,0.435397810631499
"237","YBL097W",246.639139898506,0.125095424251063,0.0830696610931115,1.50590989062595,0.132090307188838,0.241150459954262
"238","YBL098W",460.81063908399,0.28977690798716,0.0482605995683958,6.004419973616,1.92017092023786e-09,2.42316390034001e-08
"239","YBL099W",4816.21953195564,0.0671487102637402,0.046188168203711,1.45380760647583,0.145999654028513,0.25965968789181
"240","YBL100W.A",0,NA,NA,NA,NA,NA
"241","YBL100W.B",850.219018975459,-0.0429840534678575,0.0620842676717322,-0.692350173076596,0.488717448756634,0.626979554044811
"242","YBL100W.C",15.7105724547158,-0.40112551838628,0.282019499559728,-1.42233256570022,0.154929729265007,0.270454625211855
"243","YBL101C",736.516295296665,-0.0921720763889596,0.0669950004751418,-1.37580529495122,0.16888192171162,0.288260514309034
"244","YBL102W",1340.95512669869,0.00450248444090804,0.0359833819047804,0.125126772486882,0.900423188479289,0.939888103314599
"245","YBL103C",1050.73918720772,0.0620882258747884,0.0330122494888238,1.88076325716029,0.0600041303991923,0.132402008386933
"246","YBL104C",885.684981895627,0.0106298610730845,0.0468818681152124,0.226737148079543,0.820628139295656,0.888967042140557
"247","YBL105C",2212.8258821766,-0.00827627322808319,0.0302272794403346,-0.273801459520023,0.78423720193243,0.864475843786661
"248","YBL106C",440.525296804106,0.0719010691195939,0.0504685858530703,1.42466978030493,0.154252678506557,0.269644237952273
"249","YBL107C",1101.7293639519,-0.219998937450995,0.0448907691907854,-4.90076114570461,9.54660659619827e-07,8.21708597648316e-06
"250","YBL108C.A",2.51324422971254,4.82383129321788,0.991271845910141,4.86630515445423,1.13703912983738e-06,9.53662192629766e-06
"251","YBL111C",215.384624232179,7.3705411999049,0.364370517487549,20.2281492221905,5.53414621890355e-91,9.47535575587946e-89
"252","YBL112C",19.0022848491557,7.73281544059036,0.84995796642199,9.09787983180235,9.21123352486079e-20,3.06332437769527e-18
"253","YBL113C",381.090747214192,8.28981518018735,0.374749901063547,22.1209269346321,1.98801595780403e-108,4.19802703089619e-106
"254","YBR001C",829.233351594911,-0.404574435907485,0.0403830231177612,-10.0184286532413,1.26498049705053e-23,5.23768068550006e-22
"255","YBR002C",1963.94066353481,-0.229394843347704,0.0407565111257725,-5.62842198734341,1.81865721745051e-08,2.00368582131287e-07
"256","YBR003W",949.730569503172,0.00939143315647687,0.0364391572366635,0.257729153709066,0.796615944595125,0.873387955018979
"257","YBR004C",945.162068962743,-0.269075034702834,0.0458524453018873,-5.86828102473651,4.40336454463067e-09,5.22384164611148e-08
"258","YBR005W",2078.82238360696,-0.251610827998586,0.0413438297074058,-6.08581328288307,1.15901452142894e-09,1.51077304387907e-08
"259","YBR006W",555.075095750659,-0.000989210259898939,0.0475716285043228,-0.0207941222741418,0.983409886472428,0.989527824528448
"260","YBR007C",692.526337863997,0.0541519964180817,0.0606143209737972,0.89338617587568,0.371650403175472,0.518363122879043
"261","YBR008C",949.052768094849,-0.440277303122323,0.0406833307038746,-10.8220564910727,2.70635587869818e-27,1.34998145602779e-25
"262","YBR009C",14676.9405840625,0.162349471376578,0.0422641838570917,3.84130146522009,0.00012238369939799,0.000681283599021325
"263","YBR010W",13857.0186281122,0.200835835459162,0.0387096600812951,5.18826140651667,2.12266498577787e-07,2.00403616764572e-06
"264","YBR011C",17125.2966623267,0.0494408166100554,0.022307630173331,2.21631864191305,0.0266696871928894,0.0697574188137715
"265","YBR012W.A",0,NA,NA,NA,NA,NA
"266","YBR012W.B",2390.06394932514,-0.106370770771094,0.0584536573894483,-1.81974534223577,0.0687977948314733,0.147241226438305
"267","YBR013C",234.548294558607,-0.181903019240682,0.0803757184001669,-2.26315886018015,0.0236258982357281,0.0632319667610214
"268","YBR014C",906.776382250424,0.00311952744328193,0.0389141256915992,0.0801643975764659,0.936106505618368,0.963482487911025
"269","YBR015C",2593.49184939655,-0.0647082100703927,0.0452562025168593,-1.42981970363702,0.152768772441603,0.267567092457162
"270","YBR016W",1827.31914028319,0.0395234168023569,0.0459280523139647,0.860550683320389,0.389485557644967,0.535341941349721
"271","YBR017C",2600.61366404526,0.0671871338066533,0.024655086490664,2.72508205688488,0.00642855079591616,0.0215361550989576
"272","YBR018C",53.0480816875027,0.026656470091003,0.14759949505485,0.180600008699875,0.856681549052628,0.912823997949678
"273","YBR019C",42.7945494729171,-0.111389230046553,0.180360347137714,-0.617592679401431,0.536843871417408,0.669733344905333
"274","YBR020W",0,NA,NA,NA,NA,NA
"275","YBR021W",790.328091071118,0.13912701917268,0.0622818854897137,2.23382799153789,0.0254943930087026,0.0670710048630111
"276","YBR022W",622.918698178384,0.167093859804751,0.0450387914739274,3.70999874411551,0.000207260275493213,0.00109234096942555
"277","YBR023C",3472.82002517019,0.00368298101621092,0.0414981887489896,0.0887504039872244,0.929280273958292,0.959105659095109
"278","YBR024W",466.619098353013,-0.161145396632457,0.0520675693596218,-3.09492835203145,0.00196860445202588,0.00784840100917806
"279","YBR025C",14276.2031809694,0.0716048395894106,0.0216553103461439,3.30657184980777,0.000944451259296746,0.00418984504737037
"280","YBR026C",1213.04721242526,0.0555062318867022,0.0326373613924765,1.70069605870459,0.089000075602328,0.178422619917958
"281","YBR027C",7.37497402157439,0.0884415713720704,0.432561571140219,0.204460075218751,0.837993988303813,0.902225002703034
"282","YBR028C",1435.10905122203,0.119284917663596,0.050411461018959,2.36622615676095,0.0179704631398346,0.0507773791217003
"283","YBR029C",2402.0670444916,0.0528268169323945,0.0321531953221276,1.64297253828578,0.100388615239456,0.195921712120133
"284","YBR030W",1347.65696869035,0.0746247625392779,0.0359165480909315,2.07772646609432,0.0377345599635728,0.0913095635482176
"285","YBR031W",40500.7279962299,0.077058496972143,0.0315635302194929,2.44137764173646,0.0146313455783145,0.043111429878429
"286","YBR032W",41.4454928335887,0.0931063418980317,0.186555509483522,0.499081169759051,0.617722202537113,0.738352859070303
"287","YBR033W",256.494253754516,0.0459219931864651,0.069631342329661,0.659501765297776,0.509573612868007,0.646017377930523
"288","YBR034C",8407.97080285482,0.00462363430063422,0.0324746511909859,0.14237671941239,0.886782450257642,0.931327390978476
"289","YBR035C",2363.37787847094,0.0341872906335084,0.032695690739226,1.04562068763676,0.295736194003603,0.437526573800286
"290","YBR036C",3791.29431264238,-0.00929309083251893,0.0234599774052707,-0.396125310437472,0.692012587278892,0.79447258796879
"291","YBR037C",655.491064489128,0.0307869477371219,0.0508510540998244,0.6054338161149,0.544890787778293,0.676206043298885
"292","YBR038W",1541.05184855683,0.00193536180396313,0.0482267015174768,0.0401305032910404,0.967989083273075,0.980683006962247
"293","YBR039W",3138.29612462251,0.0699651936233276,0.0528132191692268,1.32476669144408,0.185248545569207,0.309877396273891
"294","YBR040W",29.2518014235385,0.312849012167225,0.239333125312815,1.307169710663,0.191155080044913,0.317577958344901
"295","YBR041W",1706.43067537749,0.0804587806622483,0.0311898649742069,2.57964504587581,0.00989019148164214,0.0310246379933119
"296","YBR042C",1433.23435694848,0.128054828683973,0.0347239410963668,3.6877965069861,0.000226204433766965,0.00118332377201794
"297","YBR043C",1325.75538451074,-0.00140865898430144,0.0317935961533123,-0.0443063747022743,0.964660190388718,0.979298456663304
"298","YBR044C",575.477819437389,0.0985482270286377,0.0439462104341911,2.24247383460316,0.0249307645384092,0.0659166917157021
"299","YBR045C",93.2457424586451,-0.0733819413273652,0.117558835068794,-0.624214601007428,0.532486659169924,0.666259186752932
